#"+ESI Scan:1 (rt: 3.865-4.036 min, 11 scans) Frag=150.0V AIF_oxycodone_0_30_60_nitrogen.d "
#Point,X(Thomsons),Y(Counts)
0,228.1955,1371.0791015625
1,314.1379,1452.99401855469
2,316.1542,93057.4453125
3,317.1572,18307.767578125
4,318.1599,2368.72119140625
5,331.1639,972.293640136719
6,332.1510,1175.87805175781
7,333.1780,1314.865234375
