#"+ESI Scan:1 (rt: 2.222-2.394 min, 11 scans) Frag=150.0V AIF_oxycodone_0_30_60_nitrogen.d "
#Point,X(Thomsons),Y(Counts)
0,152.1213,1459.53491210938
1,228.1953,937.066833496094
2,314.1388,792.316467285156
3,316.1541,56931.08984375
4,317.1573,10842.671875
5,318.1594,1670.50244140625
6,332.1508,733.0400390625
7,333.1772,739.811828613281
