#"+ESI Scan:1 (rt: 2.496-2.667 min, 11 scans) Frag=150.0V AIF_oxycodone_0_30_60_nitrogen.d "
#Point,X(Thomsons),Y(Counts)
0,228.1955,1509.43005371094
1,314.1384,1095.61987304688
2,316.1541,86378.4296875
3,317.1572,16507.5703125
4,318.1598,2448.70434570313
5,332.1496,1104.01928710938
6,333.1766,1210.03564453125
