#"+ESI Scan:1 (rt: 1.967-2.104 min, 9 scans) Frag=150.0V AIF_oxycodone_10 ppm_0_30_60_nitrogen.d "
#Point,X(Thomsons),Y(Counts)
0,228.1949,4669.22802734375
1,314.1375,3867.3837890625
2,315.1447,1706.21423339844
3,316.1545,150992.671875
4,317.1573,29512.15625
5,318.1596,4021.763671875
6,331.1646,2954.97924804688
7,332.1516,3107.36401367188
