#"+ESI Scan:1 (rt: 2.651-2.822 min, 11 scans) Frag=150.0V AIF_oxycodone_0_30_60_Nitrogen_10 ppm.d "
#Point,X(Thomsons),Y(Counts)
0,228.1982,4404.576171875
1,314.1406,5596.8359375
2,316.1577,251418.25
3,317.1599,49610.6171875
4,318.1625,6747.39453125
5,331.1671,4013.57690429688
6,332.1557,3798.13842773438
