#"+ESI Scan:1 (rt: 3.336-3.524 min, 12 scans) Frag=150.0V AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,314.1379,19282.373046875
1,315.1444,14116.4609375
2,316.1540,1235548.5
3,317.1578,245776.71875
4,318.1595,35266.84375
