#"+ESI Scan:1 (rt: 1.658-1.829 min, 11 scans) Frag=150.0V AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,314.1373,26820.08203125
1,315.1440,16740.6328125
2,316.1541,1285290.5
3,317.1583,256184.953125
4,318.1589,37405.984375
5,333.1575,14828.95703125
6,364.1384,13709.7001953125
