#"+ESI Scan:1 (rt: 2.753-2.907 min, 10 scans) Frag=150.0V AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,314.1377,31726.73828125
1,315.1442,18030.10546875
2,316.1544,1409642.75
3,317.1583,281404.65625
4,318.1593,40219.359375
5,333.1569,17008.29296875
6,364.1383,16806.361328125
