#"+ESI Scan:1 (rt: 2.001-2.155 min, 10 scans) Frag=150.0V AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,314.1377,22826.869140625
1,315.1440,16208.5400390625
2,316.1538,1456642.125
3,317.1578,288650.78125
4,318.1594,41866.5234375
