#"+ESI Scan:1 (rt: 2.206-2.377 min, 11 scans) Frag=150.0V AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,314.1378,23237.626953125
1,315.1442,14849.314453125
2,316.1543,1159900.625
3,317.1583,229995.359375
4,318.1593,33204.58203125
5,332.1488,12394.1025390625
6,333.1569,13124.66796875
7,364.1380,12600.654296875
