#"+ESI Scan:2 (rt: 3.290-3.461 min, 11 scans) Frag=150.0V CID@30.0 AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,187.0747,21753.107421875
1,241.1080,69591.5625
2,242.1117,13999.177734375
3,256.1323,64417.35546875
4,298.1444,247340.171875
5,299.1463,52591.52734375
6,310.2732,22929.205078125
7,314.1375,29184.650390625
8,316.1544,1331864.75
9,317.1583,265779.65625
10,318.1595,37241.6484375
