#"+ESI Scan:2 (rt: 2.742-2.913 min, 11 scans) Frag=150.0V CID@30.0 AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,187.0747,21711.3671875
1,241.1080,68134.4140625
2,256.1325,64042.5859375
3,298.1443,282985
4,299.1465,58285.5546875
5,310.2732,19085.947265625
6,314.1377,37928.6171875
7,316.1545,1791508.25
8,317.1581,366789.3125
9,318.1597,52755.83203125
