#"+ESI Scan:2 (rt: 2.211-2.365 min, 10 scans) Frag=150.0V CID@30.0 AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,187.0745,20842.384765625
1,241.1077,67204.5234375
2,256.1324,61973.33984375
3,298.1443,259056.78125
4,299.1463,54625.94921875
5,310.2732,19365.0078125
6,314.1377,30604.935546875
7,316.1544,1618693.5
8,317.1581,329114.625
9,318.1596,47756.80078125
