#"+ESI Scan:2 (rt: 2.537-2.708 min, 11 scans) Frag=150.0V CID@30.0 AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,187.0743,24640.4609375
1,221.1093,18865.8203125
2,241.1079,79797.65625
3,256.1323,77741.1328125
4,298.1437,340833.375
5,299.1465,69612.2265625
6,314.1377,28559.689453125
7,316.1540,1721648.125
8,317.1577,355333.96875
9,318.1596,50081.890625
