#"+ESI Scan:2 (rt: 1.630-1.852 min, 14 scans) Frag=150.0V CID@30.0 AIF_oxycodone_10 ppm_0_30_60_helium.d "
#Point,X(Thomsons),Y(Counts)
0,187.0747,15382.4755859375
1,241.1077,48236.90625
2,256.1323,44441.4453125
3,298.1442,188629.125
4,299.1461,39460.42578125
5,314.1374,23702.037109375
6,316.1542,1122532.375
7,317.1582,225604.875
8,318.1592,31724.474609375
